SMTSD	MacrophageSum.CIB_Abs
Artery - Tibial	0.176080689379232
Thyroid	0.137516981769386
Lung	0.765331038772066
Adipose - Visceral (Omentum)	0.658604062473957
Heart - Atrial Appendage	0.412359055072767
Esophagus - Gastroesophageal Junction	0.000265386963171817
Adrenal Gland	0.340876072831743
Brain - Cerebellum	0.0336464998829356
Brain - Cortex	0.0732849157063494
Pituitary	0.319876421834251
Whole Blood	0.013212011433127
Brain - Frontal Cortex (BA9)	0.0848610354173073
Brain - Cerebellar Hemisphere	0.0330889934893917
Brain - Hippocampus	0.171288119696836
Brain - Substantia nigra	0.0797074935404491
Brain - Anterior cingulate cortex (BA24)	0.0464680031765911
Brain - Caudate (basal ganglia)	0.0405627487847664
Brain - Nucleus accumbens (basal ganglia)	0.0214836524171645
Brain - Putamen (basal ganglia)	0.0167807156738801
Brain - Hypothalamus	0.0824683398843854
Thyroid	0.271221765885789
Breast - Mammary Tissue	0.579327514629272
Adipose - Visceral (Omentum)	0.65164840812064
Prostate	0.431351238941528
Testis	0.422187983442209
Skin - Not Sun Exposed (Suprapubic)	0.324320486369433
Adipose - Subcutaneous	0.3622965970429
Skin - Sun Exposed (Lower leg)	0.0574278679339908
Muscle - Skeletal	0.190745872903038
Nerve - Tibial	0.940905662823928
Artery - Tibial	0.611812659659271
Lung	1.24534634497678
Artery - Aorta	0.356121606357708
Heart - Left Ventricle	0.0997537405753837
Esophagus - Muscularis	0.326890045508194
Esophagus - Mucosa	0.114625992269222
Esophagus - Gastroesophageal Junction	0.175784096600286
Colon - Sigmoid	0.245792727498588
Brain - Cortex	0.120250033839225
Brain - Cerebellum	0.033068645419427
Pituitary	0.389208109358356
Brain - Hippocampus	0.04371376866083
Brain - Substantia nigra	0.105181196176669
Brain - Nucleus accumbens (basal ganglia)	0.0197076689099372
Brain - Hypothalamus	0.0346110506087709
Skin - Sun Exposed (Lower leg)	0.223909381129066
Adipose - Subcutaneous	1.45259218741791
Muscle - Skeletal	0.132446369706848
Skin - Not Sun Exposed (Suprapubic)	0.0728462168896937
Thyroid	0.563495470311112
Adipose - Visceral (Omentum)	0.607996281848841
Brain - Caudate (basal ganglia)	0.240322359458948
Brain - Nucleus accumbens (basal ganglia)	0.0129736878891431
Brain - Spinal cord (cervical c-1)	0.403402970797107
Muscle - Skeletal	0.0663145522038989
Artery - Tibial	0.588781907568567
Heart - Atrial Appendage	0.210314362748892
Adipose - Visceral (Omentum)	0.712545965278211
Thyroid	0.33639143934879
Skin - Not Sun Exposed (Suprapubic)	0.109373722402822
Breast - Mammary Tissue	0.374631176520702
Brain - Cortex	0.13029011352361
Whole Blood	0
Esophagus - Mucosa	0.174086351736384
Esophagus - Muscularis	0.727976064819117
Esophagus - Gastroesophageal Junction	0.167431899940122
Muscle - Skeletal	0.0735373384789034
Heart - Atrial Appendage	0.154516837321915
Adrenal Gland	0.579041849492016
Spleen	1.0504915079179
Adipose - Visceral (Omentum)	1.43023694152217
Lung	1.61306466219903
Artery - Coronary	1.15661860107497
Nerve - Tibial	0.80882285822518
Uterus	0.486514441456691
Artery - Tibial	0.346662448983347
Pancreas	0.402452463700699
Ovary	0.362000731928569
Colon - Sigmoid	0.152235100705284
Colon - Transverse	0.875804644985508
Small Intestine - Terminal Ileum	0.711254239801874
Vagina	0.221051152337743
Whole Blood	0.0743872018652496
Brain - Cerebellar Hemisphere	0.0217174486286789
Brain - Anterior cingulate cortex (BA24)	0.0243068361061913
Brain - Caudate (basal ganglia)	0.167602747339704
Brain - Spinal cord (cervical c-1)	0.283185814449914
Adipose - Subcutaneous	2.08889266775683
Muscle - Skeletal	0.0353738337364094
Artery - Tibial	0.108293587237056
Pituitary	0.338304866203424
Brain - Cerebellar Hemisphere	0.0615716967980085
Brain - Anterior cingulate cortex (BA24)	0.0788213273674337
Brain - Amygdala	0.082857045864346
Brain - Caudate (basal ganglia)	0.0897141251221553
Brain - Putamen (basal ganglia)	0.0822545505014814
Brain - Spinal cord (cervical c-1)	0.0291665016488992
Skin - Sun Exposed (Lower leg)	0.115449000890373
Adipose - Subcutaneous	0.491763318844611
Muscle - Skeletal	0.037379902621712
Nerve - Tibial	1.04417244199248
Artery - Tibial	0.640075557787468
Skin - Not Sun Exposed (Suprapubic)	0.348603492341473
Thyroid	0.369845585238936
Lung	1.74958769625304
Breast - Mammary Tissue	0.557960065794372
Heart - Left Ventricle	0.114552102061477
Heart - Atrial Appendage	0.144680098185212
Artery - Aorta	0.605069109224174
Liver	0.148476985258263
Esophagus - Mucosa	0.0439629544591299
Esophagus - Muscularis	0.096292034716707
Esophagus - Gastroesophageal Junction	0.261539689845527
Stomach	0.285461645947827
Adipose - Visceral (Omentum)	0.524671082297267
Colon - Sigmoid	0.283998817818154
Brain - Cerebellum	0.0625377328027931
Brain - Cortex	0.12789269112834
Liver	0.196075968645613
Adrenal Gland	0.129670808769088
Spleen	1.19041635178336
Skin - Not Sun Exposed (Suprapubic)	0.323765956472166
Adipose - Visceral (Omentum)	0.594704056442308
Thyroid	0.561487228995314
Pancreas	0.0609887532820146
Artery - Aorta	0.451506421139633
Heart - Atrial Appendage	0.217020322929946
Heart - Left Ventricle	0.140613710424871
Artery - Coronary	0.554014536623775
Ovary	0.522867756186026
Vagina	0.696285424905406
Colon - Transverse	0.41851337936863
Colon - Sigmoid	0.225587831346058
Esophagus - Mucosa	0.205911742999081
Esophagus - Gastroesophageal Junction	0.282515351451761
Stomach	0.0140171413740633
Breast - Mammary Tissue	0.583198690308911
Skin - Sun Exposed (Lower leg)	0.186542264990911
Adipose - Subcutaneous	0.875836126112239
Muscle - Skeletal	0.0490353242721232
Nerve - Tibial	0.508689726062856
Artery - Tibial	0.273527038855013
Artery - Coronary	1.20138307021762
Heart - Atrial Appendage	0.120812171649686
Artery - Aorta	0.602301273497421
Heart - Left Ventricle	0.158661867131883
Adrenal Gland	0.280522389093353
Thyroid	0.42396878724407
Lung	1.44039167209208
Esophagus - Gastroesophageal Junction	1.12700225293891
Esophagus - Muscularis	0.195936003931688
Esophagus - Mucosa	0.139103933082816
Stomach	0.0695192692161507
Skin - Not Sun Exposed (Suprapubic)	0.448613328897201
Adipose - Visceral (Omentum)	0.559093126138653
Ovary	0.309873231203735
Uterus	0.219532154449901
Vagina	0.353307706679951
Colon - Transverse	0.273666604503729
Small Intestine - Terminal Ileum	0.703295404179789
Colon - Sigmoid	0.245745422574531
Minor Salivary Gland	0.311527713606866
Artery - Tibial	0.0870042905260399
Nerve - Tibial	0.678323930895683
Muscle - Skeletal	0.0268839363555822
Adipose - Subcutaneous	0.698405931469272
Brain - Frontal Cortex (BA9)	0.193903194772946
Brain - Cerebellar Hemisphere	0.0429123238950818
Brain - Hippocampus	0.103784298223565
Brain - Anterior cingulate cortex (BA24)	0.102745245842391
Brain - Amygdala	0.22440356315205
Brain - Hypothalamus	0.0931318884327464
Muscle - Skeletal	0.0549129017319625
Nerve - Tibial	0.802116923220634
Ovary	0.138919670595833
Artery - Tibial	0.7570268550955
Vagina	0.51480445359228
Esophagus - Gastroesophageal Junction	0.389609238980276
Breast - Mammary Tissue	1.58498125220586
Brain - Cortex	0.168331812336133
Brain - Cerebellum	0.0526699905573804
Testis	0.2904132087643
Skin - Sun Exposed (Lower leg)	0.118967214928179
Adipose - Subcutaneous	0.35803419394898
Nerve - Tibial	1.08207677429412
Artery - Tibial	0.132245676339587
Muscle - Skeletal	0.0569046248448827
Breast - Mammary Tissue	2.81103002651566
Thyroid	0.451027668109114
Lung	0.419345683222892
Esophagus - Mucosa	0.0891600256150948
Esophagus - Muscularis	0.403220070389802
Esophagus - Gastroesophageal Junction	0.911359873754929
Stomach	0.238482478258819
Brain - Frontal Cortex (BA9)	0.0585697366947047
Brain - Hippocampus	0.103826745329507
Brain - Substantia nigra	0.187338072903426
Brain - Nucleus accumbens (basal ganglia)	0.118178041669221
Brain - Putamen (basal ganglia)	0.183232270221647
Brain - Hypothalamus	0.103652970034121
Brain - Spinal cord (cervical c-1)	0.252693264759678
Skin - Not Sun Exposed (Suprapubic)	0.121058650508807
Lung	1.43076903393818
Artery - Coronary	0.566090718257081
Liver	0.12680563168956
Thyroid	0.637543158703096
Minor Salivary Gland	0.482802608730103
Artery - Tibial	0.259111262650767
Pituitary	0.47881389708184
Brain - Frontal Cortex (BA9)	0.0779526254688528
Brain - Cerebellar Hemisphere	0.0529855370312395
Brain - Hippocampus	0.416502941501028
Brain - Substantia nigra	0.194376145147548
Brain - Anterior cingulate cortex (BA24)	0.139880994025318
Brain - Amygdala	0.166943032549949
Brain - Caudate (basal ganglia)	0.206995440221914
Brain - Nucleus accumbens (basal ganglia)	0.113544620909312
Brain - Putamen (basal ganglia)	0.151600118097755
Brain - Hypothalamus	0.0706799106522076
Brain - Spinal cord (cervical c-1)	0.414094720045834
Skin - Not Sun Exposed (Suprapubic)	0.311134460161615
Thyroid	0.490646579138641
Heart - Atrial Appendage	0.0917461038330985
Artery - Coronary	0.200156558110663
Heart - Left Ventricle	0.058040478456147
Lung	2.99998644280044
Esophagus - Muscularis	0.501860724863313
Colon - Sigmoid	0.186959857846643
Prostate	0.323288075231808
Skin - Sun Exposed (Lower leg)	0.500560829856514
Adipose - Subcutaneous	0.673649421894151
Artery - Tibial	0.318430755237453
Muscle - Skeletal	0.135775203804636
Nerve - Tibial	0.760761067257518
Pituitary	0.41227340465167
Brain - Cerebellum	0.0399448105405902
Artery - Aorta	1.06316079328573
Stomach	0.528201781282399
Thyroid	0.377655353600904
Esophagus - Gastroesophageal Junction	0.391774555034215
Esophagus - Mucosa	0.137283893463841
Esophagus - Muscularis	0.271773392302385
Adipose - Visceral (Omentum)	0.530321332215277
Small Intestine - Terminal Ileum	1.07277026903287
Skin - Sun Exposed (Lower leg)	0.198868682007568
Muscle - Skeletal	0.0366884232868557
Artery - Tibial	0.11477941030421
Brain - Hippocampus	0.0981810485970661
Brain - Anterior cingulate cortex (BA24)	0.02514734932171
Skin - Sun Exposed (Lower leg)	0.718485189036869
Muscle - Skeletal	0.0885784362010093
Artery - Tibial	0.687700738791048
Whole Blood	0.271150267513906
Brain - Frontal Cortex (BA9)	0.0281169548387132
Brain - Cerebellar Hemisphere	0.0547702883570289
Brain - Hippocampus	0.234104900247558
Brain - Anterior cingulate cortex (BA24)	0.128923483706454
Brain - Caudate (basal ganglia)	0.113988725833847
Brain - Nucleus accumbens (basal ganglia)	0.0788497150531715
Brain - Putamen (basal ganglia)	0.0386684742566306
Brain - Spinal cord (cervical c-1)	0.467871190200305
Skin - Sun Exposed (Lower leg)	0.26471223024398
Adipose - Subcutaneous	1.83906156633374
Nerve - Tibial	0.86348226028161
Adipose - Visceral (Omentum)	1.03907590617967
Uterus	0.0498228432285332
Stomach	0.129949592329291
Lung	0.892525332068129
Artery - Coronary	0.342226496746027
Brain - Cerebellum	0.0315307352263322
Brain - Cortex	0.0672626846392502
Whole Blood	0.276098721841444
Spleen	0.555889046046833
Heart - Left Ventricle	0.0379763120100357
Heart - Atrial Appendage	0.468046357586713
Artery - Coronary	1.81802717506939
Lung	0.388640377560135
Esophagus - Muscularis	0.103275845217623
Esophagus - Mucosa	0.201671838606444
Adipose - Visceral (Omentum)	0.873767151111423
Thyroid	0.137966625559096
Colon - Transverse	0.552411841697167
Muscle - Skeletal	0.142811693387135
Nerve - Tibial	1.1244362618895
Artery - Tibial	0.240938191571629
Brain - Frontal Cortex (BA9)	0.0562865582759796
Brain - Cerebellar Hemisphere	0.0291112708700355
Brain - Hippocampus	0.109504845340335
Brain - Substantia nigra	0.0501553604253024
Brain - Anterior cingulate cortex (BA24)	0.123054295634601
Brain - Amygdala	0.384711490125491
Brain - Caudate (basal ganglia)	0.105706170501829
Brain - Nucleus accumbens (basal ganglia)	0.0309103940352763
Brain - Hypothalamus	0.0908521965864451
Brain - Spinal cord (cervical c-1)	0.186517305944593
Skin - Sun Exposed (Lower leg)	0.168029826473803
Adipose - Subcutaneous	1.54686806914376
Muscle - Skeletal	0.221139005958102
Skin - Not Sun Exposed (Suprapubic)	0.100787828992925
Heart - Atrial Appendage	0.166878639587596
Lung	1.57945257618513
Breast - Mammary Tissue	0.497202784199899
Colon - Sigmoid	0.502524751481309
Pituitary	0.338409235422909
Brain - Frontal Cortex (BA9)	0.00149940336739297
Brain - Cerebellar Hemisphere	0.033812289947358
Brain - Substantia nigra	0.212300024884289
Brain - Amygdala	0.041225577159688
Brain - Caudate (basal ganglia)	0.0477818835015566
Brain - Nucleus accumbens (basal ganglia)	0.114455424157988
Brain - Hypothalamus	0.17202636312855
Brain - Spinal cord (cervical c-1)	0.321212450751047
Nerve - Tibial	0.728346804395545
Muscle - Skeletal	0.0381869295131329
Adipose - Subcutaneous	1.46485913217518
Skin - Sun Exposed (Lower leg)	0.296229145315015
Heart - Atrial Appendage	0.243627391283254
Heart - Left Ventricle	0.130103041216572
Liver	0.257538355960542
Pancreas	0.0137527118361252
Esophagus - Mucosa	0.141480375826035
Esophagus - Muscularis	0.261472957069448
Skin - Not Sun Exposed (Suprapubic)	0.18042301536623
Breast - Mammary Tissue	0.363507954648977
Ovary	0.0324975173792046
Pituitary	0.376952155117035
Brain - Cortex	0.0525627735180652
Brain - Cerebellum	0.0209677741462898
Whole Blood	0.520038512718755
Skin - Sun Exposed (Lower leg)	0.288111081180124
Adipose - Subcutaneous	0.428649124861748
Artery - Tibial	0.37617626143324
Thyroid	1.23212257910634
Heart - Atrial Appendage	0.398875747932776
Heart - Left Ventricle	0.273978868891203
Artery - Coronary	0.26877199261687
Artery - Aorta	1.00631096828554
Esophagus - Mucosa	0.270688156860417
Esophagus - Muscularis	0.467377782480095
Esophagus - Gastroesophageal Junction	0.47384012854816
Lung	2.01437404433389
Pancreas	0.155487217148878
Spleen	0.891382316560984
Adipose - Visceral (Omentum)	2.2197116265815
Muscle - Skeletal	0.163340523276421
Uterus	0.211077520942362
Vagina	0.568971626020485
Ovary	0.419078414434969
Skin - Not Sun Exposed (Suprapubic)	0.412112360921098
Colon - Transverse	0.350299369145823
Stomach	0.198447954541154
Colon - Sigmoid	0.251589812128321
Whole Blood	0.157443018151926
Skin - Sun Exposed (Lower leg)	0.474920692292222
Adipose - Subcutaneous	1.34200940618728
Muscle - Skeletal	0.0683830281728278
Nerve - Tibial	0.925226434398635
Artery - Tibial	0.207835362379965
Thyroid	0.253451090955859
Heart - Atrial Appendage	0.136217838942832
Artery - Aorta	0.491323602025313
Adipose - Visceral (Omentum)	0.34866726092001
Heart - Left Ventricle	0.0865172545104032
Pancreas	0.246989840090541
Spleen	1.02828523339652
Lung	1.75003192433868
Ovary	0.272179447022581
Uterus	0.177092150551438
Minor Salivary Gland	0.0183238869977566
Esophagus - Gastroesophageal Junction	0.333592852946434
Skin - Not Sun Exposed (Suprapubic)	0.242710796419578
Colon - Sigmoid	0.188272062275127
Colon - Transverse	0.889436290548453
Whole Blood	0.134803134469355
Brain - Cerebellar Hemisphere	0.040434354955518
Brain - Anterior cingulate cortex (BA24)	0.096587052799514
Brain - Amygdala	0.139870793449645
Brain - Caudate (basal ganglia)	0.130094578332853
Brain - Nucleus accumbens (basal ganglia)	0.199549393440661
Brain - Putamen (basal ganglia)	0.139956339855546
Brain - Spinal cord (cervical c-1)	0.551270100763172
Skin - Sun Exposed (Lower leg)	0.180203524128095
Adipose - Subcutaneous	0.815249130423101
Muscle - Skeletal	0.0793558606014592
Nerve - Tibial	0.974430609943273
Artery - Tibial	0.20184019699329
Skin - Not Sun Exposed (Suprapubic)	0.155531885755483
Testis	0.27857218773441
Thyroid	0.216700204509168
Liver	0.0527097053623555
Adipose - Visceral (Omentum)	0.457555358912841
Esophagus - Gastroesophageal Junction	0.13706229462154
Artery - Coronary	1.08355881059538
Lung	0.918238033473327
Breast - Mammary Tissue	1.27304472716862
Brain - Cortex	0.0382671629360181
Brain - Cerebellum	0.0244703978354744
Pituitary	0.313403023227728
Whole Blood	0.0587604410916127
Artery - Aorta	0.418212190281658
Lung	1.35995406562076
Heart - Left Ventricle	0.169312149893837
Heart - Atrial Appendage	0.129261714487852
Artery - Coronary	1.29967996252948
Skin - Not Sun Exposed (Suprapubic)	0.140200649104824
Pancreas	0.0604305936145628
Adipose - Visceral (Omentum)	0.474272487765411
Breast - Mammary Tissue	0.73977137313112
Adrenal Gland	0.19437758371471
Uterus	0.549857218985517
Ovary	0.276765459854724
Esophagus - Mucosa	0.18038503246698
Esophagus - Muscularis	0.290014305715679
Esophagus - Gastroesophageal Junction	0.347430246529573
Small Intestine - Terminal Ileum	0.318895455840583
Colon - Transverse	0.646855737400116
Vagina	0.710710572133919
Skin - Sun Exposed (Lower leg)	0.128770743933772
Adipose - Subcutaneous	0.802117499865884
Muscle - Skeletal	0.0222581354817014
Nerve - Tibial	0.515475354132412
Artery - Tibial	0.400320426862154
Skin - Sun Exposed (Lower leg)	0.214870898174291
Nerve - Tibial	0.91290093569376
Artery - Tibial	0.234332420035137
Muscle - Skeletal	0.121629553084002
Breast - Mammary Tissue	0.745011826212416
Thyroid	0.559570564934755
Adipose - Visceral (Omentum)	0.590811741471603
Artery - Aorta	0.51564107367962
Esophagus - Mucosa	0.0753166017548913
Heart - Left Ventricle	0.0803651802057957
Thyroid	0.376121503580144
Pancreas	0.111353021605862
Spleen	1.63284336296513
Skin - Not Sun Exposed (Suprapubic)	0.206295222188822
Ovary	0.185868984938942
Esophagus - Mucosa	0.188350782741855
Esophagus - Muscularis	0.238000923450644
Esophagus - Gastroesophageal Junction	0.246673009226758
Stomach	0.427077841887741
Adipose - Visceral (Omentum)	0.633327508771703
Small Intestine - Terminal Ileum	0.488019037299967
Colon - Transverse	0.630325006976041
Skin - Sun Exposed (Lower leg)	0.0844557099531787
Muscle - Skeletal	0.0543239682641046
Artery - Tibial	0.146245029498949
Brain - Frontal Cortex (BA9)	0.109555618803368
Brain - Cerebellar Hemisphere	0.0431049455597568
Brain - Hippocampus	0.148275291867951
Brain - Substantia nigra	0.323064017799076
Brain - Anterior cingulate cortex (BA24)	0.0706567285625402
Brain - Amygdala	0.0559575603633684
Brain - Caudate (basal ganglia)	0.118442207299031
Brain - Putamen (basal ganglia)	0.0653166877837209
Brain - Hypothalamus	0.080953276175176
Brain - Spinal cord (cervical c-1)	0.227020554918168
Muscle - Skeletal	0.230945175436185
Skin - Sun Exposed (Lower leg)	0.543935607375325
Artery - Aorta	1.45260197614149
Esophagus - Mucosa	0.280487374810647
Heart - Left Ventricle	0.345071198440184
Adipose - Visceral (Omentum)	2.90179920681809
Skin - Not Sun Exposed (Suprapubic)	0.460491255835437
